Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),Tons
'689100672287,CHEM_PET,S08012019E08312019,3552
'846200384020,MO_VEH,S02012019E02282019,9040
'845200793175,MET_ORE,S05012019E05312019,8040
'855632384869,FOR_PROD,S05012019E05312019,3800
'553900883000,AG_FOOD,S12012019E12312019,4120
'522147844397,CHEM_PET,S09012019E09302019,3840
'584092883000,CHEM_PET,S08012019E08312019,13160
'505787849660,AG_FOOD,S08012019E08312019,22796
'732114566900,NONMET_PRO,S11012019E11302019,4240
'722123584088,NONMET_PRO,S03012019E03312019,8800
'853470844397,CHEM_PET,S04012019E04302019,3040
'698350674650,OTHER,S12012019E12312019,3280
'514149698350,AG_FOOD,S11012019E11302019,4080
'381299876155,IM,S09012019E09302019,14720
'396609621690,CHEM_PET,S03012019E03312019,18024
'647000797910,CHEM_PET,S06012019E06302019,4120
'708550717131,CHEM_PET,S12012019E12312019,3760
'622300611860,OTHER,S04012019E04302019,1600
'732113623550,NONMET_PRO,S10012019E10312019,3720
'883252439900,IM,S07012019E07312019,3880
'626200698350,OTHER,S06012019E06302019,5600
'732123080116,NONMET_PRO,S11012019E11302019,8320
'343689875640,IM,S11012019E11302019,320
'384020883213,CHEM_PET,S10012019E10312019,640
'844720667232,FOR_PROD,S11012019E11302019,7000
'684773632484,CHEM_PET,S06012019E06302019,3600
'513670504295,MET_ORE,S09012019E09302019,6360
'584092553200,IM,S01012019E01312019,960
'517130875624,AG_FOOD,S06012019E06302019,4400
'621644779556,CHEM_PET,S09012019E09302019,7840
'384020668100,MO_VEH,S10012019E10312019,920
'682925588250,OTHER,S08012019E08312019,1360
'517130333870,AG_FOOD,S09012019E09302019,4400
'729180708549,OTHER,S09012019E09302019,2240
'748537396640,MET_ORE,S02012019E02282019,3920
'386260797000,AG_FOOD,S03012019E03312019,4000
'686760667300,CHEM_PET,S02012019E02282019,3400
'883737384020,IM,S02012019E02282019,39320
'554864663187,AG_FOOD,S12012019E12312019,10680
'511168380000,AG_FOOD,S07012019E07312019,28848
'511740380000,AG_FOOD,S03012019E03312019,56280
'645172392200,CHEM_PET,S06012019E06302019,12080
'599367883010,AG_FOOD,S03012019E03312019,18076
'513980845200,AG_FOOD,S03012019E03312019,3440
'380002439875,MO_VEH,S03012019E03312019,200
'512975517224,AG_FOOD,S08012019E08312019,3640
'706720624330,CHEM_PET,S01012019E01312019,4212
'667300684525,OTHER,S01012019E01312019,1320
'504450845203,IM,S12012019E12312019,5240
'532233531650,AG_FOOD,S10012019E10312019,20196
'387260486930,AG_FOOD,S07012019E07312019,22038
'634677667595,NONMET_PRO,S10012019E10312019,11208
'558277883160,CHEM_PET,S10012019E10312019,17512
'731154388260,COAL,S07012019E07312019,62580
'535170531692,AG_FOOD,S07012019E07312019,4452
'797990883732,AG_FOOD,S05012019E05312019,18560
'380002439875,CHEM_PET,S10012019E10312019,1000
'883737456200,IM,S11012019E11302019,3440
'522165845210,AG_FOOD,S02012019E02282019,25552
'671983537990,CHEM_PET,S10012019E10312019,4720
'514384741680,AG_FOOD,S05012019E05312019,3960
'883000684800,IM,S05012019E05312019,38760
'380000504600,AG_FOOD,S07012019E07312019,840
'883213668100,NONMET_PRO,S01012019E01312019,680
'883737380000,IM,S11012019E11302019,14520
'840523880270,NONMET_PRO,S11012019E11302019,3280
'845200439900,CHEM_PET,S11012019E11302019,1760
'744300556330,CHEM_PET,S05012019E05312019,4000
'343689883000,IM,S10012019E10312019,6160
'708569556844,OTHER,S08012019E08312019,1240
'719112845200,AG_FOOD,S04012019E04302019,4600
'604163439900,MET_ORE,S04012019E04302019,15840
'333650380000,NONMET_PRO,S10012019E10312019,4640
'380000504600,AG_FOOD,S01012019E01312019,840
'093768855638,AG_FOOD,S08012019E08312019,7760
'584092883000,IM,S10012019E10312019,43400
'731122538453,COAL,S09012019E09302019,61288
'883213668100,IM,S09012019E09302019,2440
'880201889593,NONMET_PRO,S08012019E08312019,8880
'684775696900,CHEM_PET,S08012019E08312019,10800
'080116889000,CHEM_PET,S01012019E01312019,3440
'584092380000,IM,S10012019E10312019,12720
'779525696900,CHEM_PET,S04012019E04302019,8320
'667300845377,CHEM_PET,S03012019E03312019,3680
'883683880286,CHEM_PET,S01012019E01312019,4040
'503938380000,AG_FOOD,S05012019E05312019,7480
'553900584093,AG_FOOD,S10012019E10312019,4160
'628631663628,NONMET_PRO,S05012019E05312019,121226
'846206504450,IM,S09012019E09302019,4320
'875640880270,IM,S02012019E02282019,1600
'392200327149,AG_FOOD,S04012019E04302019,3480
'380000333835,FOR_PROD,S03012019E03312019,7020
'880270456200,MET_ORE,S09012019E09302019,840
'315700395650,MO_VEH,S04012019E04302019,6720
'644800488251,AG_FOOD,S02012019E02282019,3600
'647000684735,CHEM_PET,S01012019E01312019,12200
'611860439930,FOR_PROD,S03012019E03312019,7400
'849150558033,FOR_PROD,S10012019E10312019,4000
'380000840600,IM,S01012019E01312019,11520
'524490774900,CHEM_PET,S11012019E11302019,3640
'513948845200,AG_FOOD,S05012019E05312019,4000
'797000784123,OTHER,S12012019E12312019,2480
'553200380000,IM,S12012019E12312019,280
'881217703323,CHEM_PET,S06012019E06302019,3600
'093768853473,AG_FOOD,S08012019E08312019,3200
'708789790161,COAL,S05012019E05312019,29148
'380000876411,IM,S09012019E09302019,13720
'668100845203,IM,S06012019E06302019,5480
'389970567500,AG_FOOD,S12012019E12312019,12036
'504600576550,AG_FOOD,S12012019E12312019,3880
'690360681620,NONMET_PRO,S04012019E04302019,27288
'511740677200,AG_FOOD,S03012019E03312019,3560
'559970849990,AG_FOOD,S06012019E06302019,25432
'534580338693,AG_FOOD,S12012019E12312019,4120
'684800883000,FOR_PROD,S05012019E05312019,2440
'731120748537,COAL,S04012019E04302019,84126
'544434547500,CHEM_PET,S01012019E01312019,27414
'519263844397,CHEM_PET,S08012019E08312019,369965
'384020883252,AG_FOOD,S04012019E04302019,13400
'504450853470,IM,S12012019E12312019,2680
'876155883000,IM,S07012019E07312019,1440
'509398668200,CHEM_PET,S07012019E07312019,7848
'690360682925,NONMET_PRO,S11012019E11302019,29580
'744300627181,OTHER,S08012019E08312019,2560
'380000880270,AG_FOOD,S06012019E06302019,20880
'383446513965,OTHER,S11012019E11302019,1920
'684587566900,CHEM_PET,S12012019E12312019,7480
'715512704147,NONMET_PRO,S03012019E03312019,16880
'504450846203,IM,S06012019E06302019,6200
'504450503330,OTHER,S09012019E09302019,1720
'731183672694,COAL,S04012019E04302019,28416
'380000384188,AG_FOOD,S04012019E04302019,4120
'396640665943,AG_FOOD,S05012019E05312019,3640
'389970566900,AG_FOOD,S10012019E10312019,2840
'880286880278,AG_FOOD,S09012019E09302019,4440
'511357380000,AG_FOOD,S10012019E10312019,11088
'876119844767,MET_ORE,S04012019E04302019,3640
'689100566900,MO_VEH,S05012019E05312019,4600
'684800883737,CHEM_PET,S07012019E07312019,880
'511377396640,AG_FOOD,S02012019E02282019,25562
'672353881265,CHEM_PET,S07012019E07312019,10400
'513313329893,AG_FOOD,S03012019E03312019,3800
'090367849990,CHEM_PET,S07012019E07312019,3720
'731154577297,COAL,S07012019E07312019,31736
'706720847883,CHEM_PET,S04012019E04302019,2080
'622300604114,MET_ORE,S08012019E08312019,3600
'679420698350,CHEM_PET,S06012019E06302019,4520
'093768840523,NONMET_PRO,S03012019E03312019,4360
'844149848772,IM,S05012019E05312019,3360
'883737668100,IM,S01012019E01312019,12800
'744189846200,AG_FOOD,S02012019E02282019,4280
'668200672322,OTHER,S01012019E01312019,4800
'323130504397,AG_FOOD,S11012019E11302019,16256
'629153684775,CHEM_PET,S08012019E08312019,2520
'513980380000,AG_FOOD,S06012019E06302019,4000
'647000883641,CHEM_PET,S05012019E05312019,3280
'731154329870,COAL,S05012019E05312019,29884
'093768845200,OTHER,S09012019E09302019,320
'516564848481,CHEM_PET,S06012019E06302019,5200
'537565684525,OTHER,S10012019E10312019,408
'323672058248,NONMET_PRO,S01012019E01312019,68868
'684735668550,CHEM_PET,S02012019E02282019,3040
'382880687500,NONMET_PRO,S04012019E04302019,4480
'061234329893,AG_FOOD,S12012019E12312019,6720
'061200380000,AG_FOOD,S12012019E12312019,11088
'503290323130,AG_FOOD,S03012019E03312019,9504
'553200845200,IM,S04012019E04302019,3760
'668200668550,OTHER,S12012019E12312019,1200
'875640684800,AG_FOOD,S11012019E11302019,2520
'696900878805,CHEM_PET,S08012019E08312019,3560
'748537527180,NONMET_PRO,S11012019E11302019,65151
'080116842652,CHEM_PET,S04012019E04302019,3960
'849656380000,FOR_PROD,S11012019E11302019,4520
'842659883642,AG_FOOD,S04012019E04302019,7540
'328737323130,NONMET_PRO,S01012019E01312019,23040
'731183576593,COAL,S04012019E04302019,62440
'519164659353,CHEM_PET,S11012019E11302019,20220
'384020883213,IM,S10012019E10312019,13720
'505350380000,MET_ORE,S08012019E08312019,4160
'543615532233,CHEM_PET,S05012019E05312019,3840
'889593380000,MO_VEH,S05012019E05312019,1600
'881525876129,CHEM_PET,S11012019E11302019,6144
'093768853470,MET_ORE,S11012019E11302019,4320
'558130883000,AG_FOOD,S08012019E08312019,4080
'567500883715,IM,S01012019E01312019,1520
'731183299216,COAL,S01012019E01312019,95578
'384020883000,MET_ORE,S08012019E08312019,920
'488160319893,FOR_PROD,S09012019E09302019,3600
'754753774900,NONMET_PRO,S10012019E10312019,13960
'831438748529,FOR_PROD,S09012019E09302019,3480
'731132566545,COAL,S05012019E05312019,32814
'876134881172,CHEM_PET,S04012019E04302019,7760
'762793684800,CHEM_PET,S10012019E10312019,10280
'604114706720,MET_ORE,S10012019E10312019,3520
'511327323130,AG_FOOD,S09012019E09302019,29700
'511327336746,AG_FOOD,S08012019E08312019,10264
'853470845200,MET_ORE,S08012019E08312019,880
'380000846203,IM,S01012019E01312019,800
'380002047600,IM,S10012019E10312019,27520
'623550566788,CHEM_PET,S06012019E06302019,4200
'566900554643,AG_FOOD,S04012019E04302019,4160
'889000686212,MO_VEH,S07012019E07312019,1600
'708569511740,CHEM_PET,S10012019E10312019,7548
'380000774900,AG_FOOD,S08012019E08312019,3972
'840600380000,IM,S10012019E10312019,8960
'684150566900,CHEM_PET,S01012019E01312019,3960
'558130774900,CHEM_PET,S10012019E10312019,7400
'584092876155,CHEM_PET,S05012019E05312019,1600
'840363845200,NONMET_PRO,S11012019E11302019,4280
'741340846200,AG_FOOD,S04012019E04302019,3960
'549268668200,AG_FOOD,S11012019E11302019,11040
'672353553900,OTHER,S05012019E05312019,136
'711511744300,FOR_PROD,S11012019E11302019,4080
'519263519164,OTHER,S06012019E06302019,504
'684800883734,IM,S09012019E09302019,840
'333642513790,NONMET_PRO,S01012019E01312019,143996
'380000845203,IM,S11012019E11302019,52760
'853470668100,IM,S12012019E12312019,2040
'555822883160,CHEM_PET,S10012019E10312019,35792
'559824621184,AG_FOOD,S04012019E04302019,25152
'511740504450,MET_ORE,S11012019E11302019,3920
'684735774900,CHEM_PET,S06012019E06302019,3040
'622300527155,OTHER,S01012019E01312019,1480
'668100883000,MET_ORE,S06012019E06302019,600
'880214883683,CHEM_PET,S02012019E02282019,2840
'513757844140,CHEM_PET,S02012019E02282019,3720
'588440674720,AG_FOOD,S07012019E07312019,3240
'876155875640,IM,S05012019E05312019,320
'439875058248,CHEM_PET,S06012019E06302019,5240
'503589849687,AG_FOOD,S07012019E07312019,25782
'883683880214,CHEM_PET,S03012019E03312019,2840
'684587382462,CHEM_PET,S07012019E07312019,3880
'535170047600,AG_FOOD,S08012019E08312019,8320
'090367847883,CHEM_PET,S12012019E12312019,7440
'543640547500,AG_FOOD,S12012019E12312019,49502
'566330384869,AG_FOOD,S04012019E04302019,3720
'658320668200,FOR_PROD,S01012019E01312019,3040
'831433093768,FOR_PROD,S04012019E04302019,1840
'686732380000,CHEM_PET,S02012019E02282019,7640
'534450504760,CHEM_PET,S04012019E04302019,2840
'557250674698,AG_FOOD,S03012019E03312019,51534
'472600876185,MO_VEH,S06012019E06302019,3600
'883213439900,IM,S10012019E10312019,1960
'380000335154,MET_ORE,S03012019E03312019,7520
'883252439900,IM,S05012019E05312019,760
'684587684775,CHEM_PET,S10012019E10312019,7760
'584092684800,IM,S07012019E07312019,760
'500390380670,FOR_PROD,S09012019E09302019,4000
'384451392200,NONMET_PRO,S02012019E02282019,13668
'384020883213,AG_FOOD,S01012019E01312019,7680
'668100880270,FOR_PROD,S10012019E10312019,5760
'684587797136,CHEM_PET,S06012019E06302019,4280
'332330331517,MET_ORE,S12012019E12312019,7200
'684210384838,CHEM_PET,S06012019E06302019,1160
'708569840534,CHEM_PET,S05012019E05312019,10560
'667300883660,CHEM_PET,S07012019E07312019,4000
'622300396640,CHEM_PET,S01012019E01312019,6720
'883000668100,CHEM_PET,S09012019E09302019,2040
'552460731150,OTHER,S05012019E05312019,63
'396699396640,OTHER,S02012019E02282019,6660
'744300696900,CHEM_PET,S07012019E07312019,3680
'439900563987,CHEM_PET,S09012019E09302019,4000
'668200774900,CHEM_PET,S01012019E01312019,3720
'628630622720,NONMET_PRO,S04012019E04302019,13788
'537990567764,AG_FOOD,S03012019E03312019,7520
'579622674720,AG_FOOD,S10012019E10312019,4280
'060139587470,AG_FOOD,S07012019E07312019,3800
'380000514928,CHEM_PET,S05012019E05312019,9588
'886546853470,NONMET_PRO,S01012019E01312019,4000
'567507674620,CHEM_PET,S05012019E05312019,6640
'488251380000,AG_FOOD,S05012019E05312019,3640
'456200875640,FOR_PROD,S09012019E09302019,800
'686180693394,OTHER,S06012019E06302019,10108
'380000504450,CHEM_PET,S05012019E05312019,11200
'883737380000,CHEM_PET,S06012019E06302019,1520
'504450846203,IM,S01012019E01312019,3360
'318384343100,MO_VEH,S07012019E07312019,1000
'472600588860,CHEM_PET,S06012019E06302019,3840
'883734384020,CHEM_PET,S09012019E09302019,2160
'315986058248,CHEM_PET,S02012019E02282019,1840
'557250674278,AG_FOOD,S12012019E12312019,25540
'731132725176,COAL,S12012019E12312019,122752
'439900481860,CHEM_PET,S08012019E08312019,3920
'488330647000,CHEM_PET,S08012019E08312019,3920
'338284338240,NONMET_PRO,S03012019E03312019,13960
'380000508717,CHEM_PET,S11012019E11302019,4360
'513758589120,CHEM_PET,S10012019E10312019,2600
'659353554650,AG_FOOD,S12012019E12312019,3800
'731134567213,COAL,S02012019E02282019,31950
'731136598193,COAL,S01012019E01312019,89460
'774900380000,CHEM_PET,S12012019E12312019,800
'393184674278,AG_FOOD,S07012019E07312019,24178
'665570797148,FOR_PROD,S08012019E08312019,3720
'509398668200,CHEM_PET,S11012019E11302019,27828
'883732584092,CHEM_PET,S05012019E05312019,920
'503160742585,AG_FOOD,S06012019E06302019,4240
'387260645519,AG_FOOD,S03012019E03312019,23456
'456200883735,IM,S09012019E09302019,1440
'703160849660,AG_FOOD,S02012019E02282019,50800
'396640684800,AG_FOOD,S09012019E09302019,3840
'621644877622,CHEM_PET,S09012019E09302019,3920
'604112744300,MET_ORE,S04012019E04302019,11160
'503550669750,AG_FOOD,S09012019E09302019,3960
'883734439900,IM,S10012019E10312019,10080
'380000762793,CHEM_PET,S12012019E12312019,2840
'514962849687,AG_FOOD,S06012019E06302019,24884
'853470844391,CHEM_PET,S01012019E01312019,7920
'714170840534,CHEM_PET,S04012019E04302019,3400
'396640672322,OTHER,S11012019E11302019,1520
'875851382073,AG_FOOD,S05012019E05312019,4000
'396640576787,CHEM_PET,S01012019E01312019,3200
'381299668100,CHEM_PET,S04012019E04302019,10400
'621684626200,NONMET_PRO,S06012019E06302019,5436
'343100047600,CHEM_PET,S10012019E10312019,30240
'883737668100,IM,S06012019E06302019,12040
'708789323130,COAL,S06012019E06302019,89036
'535170383454,AG_FOOD,S02012019E02282019,7600
'684460647000,CHEM_PET,S09012019E09302019,14600
'504450797000,CHEM_PET,S03012019E03312019,3880
'472600746422,MO_VEH,S03012019E03312019,3480
'516185505442,OTHER,S02012019E02282019,9256
'503550384020,AG_FOOD,S10012019E10312019,2880
'846200848772,IM,S12012019E12312019,4480
'558344875894,AG_FOOD,S11012019E11302019,24124
'566900537990,CHEM_PET,S11012019E11302019,3040
'733111516964,NONMET_PRO,S06012019E06302019,12000
'647000686218,CHEM_PET,S05012019E05312019,3280
'527630883160,CHEM_PET,S02012019E02282019,10344
'684300647000,CHEM_PET,S11012019E11302019,3800
'744300734149,CHEM_PET,S11012019E11302019,3960
'731136389163,COAL,S05012019E05312019,32542
'853470845200,IM,S04012019E04302019,18720
'472600881265,CHEM_PET,S07012019E07312019,3600
'698350677193,OTHER,S03012019E03312019,1440
'380002047600,CHEM_PET,S03012019E03312019,7240
'731136472732,COAL,S11012019E11302019,190570
'690360684705,NONMET_PRO,S12012019E12312019,27348
'504450505398,CHEM_PET,S12012019E12312019,3520
'684790684587,CHEM_PET,S01012019E01312019,23080
'881172797000,CHEM_PET,S12012019E12312019,3960
'546297854113,AG_FOOD,S10012019E10312019,4440
'845200093768,NONMET_PRO,S02012019E02282019,18480
'090361875640,MET_ORE,S09012019E09302019,3640
'658320380000,FOR_PROD,S11012019E11302019,3160
'506530380000,CHEM_PET,S03012019E03312019,5724
'708549684800,CHEM_PET,S07012019E07312019,3440
'387292380000,AG_FOOD,S09012019E09302019,7800
'517224504810,AG_FOOD,S06012019E06302019,18332
'380000744300,IM,S10012019E10312019,38200
'571220746681,NONMET_PRO,S12012019E12312019,9108
'686732439900,CHEM_PET,S11012019E11302019,3800
'731154549260,COAL,S07012019E07312019,261132
'853470380000,IM,S04012019E04302019,52640
'396640395690,CHEM_PET,S07012019E07312019,3920
'684300624330,FOR_PROD,S02012019E02282019,7440
'846206744300,IM,S10012019E10312019,120
'513752844126,CHEM_PET,S03012019E03312019,20540
'647000684735,CHEM_PET,S10012019E10312019,34840
'380000047600,MO_VEH,S10012019E10312019,600
'514739504600,AG_FOOD,S10012019E10312019,7768
'506311674620,AG_FOOD,S01012019E01312019,22572
'380000889593,MO_VEH,S08012019E08312019,920
'504730380000,AG_FOOD,S04012019E04302019,6800
'797163883251,CHEM_PET,S12012019E12312019,3000
'883732567500,IM,S04012019E04302019,3440
'380000668100,FOR_PROD,S01012019E01312019,5960
'668100584092,IM,S10012019E10312019,1360
'587293597660,NONMET_PRO,S02012019E02282019,8000
'668100883734,AG_FOOD,S09012019E09302019,880
'549268668200,AG_FOOD,S03012019E03312019,7560
'762954785121,CHEM_PET,S06012019E06302019,7988
'668100380000,CHEM_PET,S05012019E05312019,12840
'567500883715,IM,S10012019E10312019,800
'541750380000,AG_FOOD,S08012019E08312019,13120
'668200514640,CHEM_PET,S03012019E03312019,3840
'706720578619,CHEM_PET,S01012019E01312019,3520
'526550380000,AG_FOOD,S07012019E07312019,24606
'645172647000,CHEM_PET,S09012019E09302019,89480
'522413875894,AG_FOOD,S10012019E10312019,29604
'684800519134,MET_ORE,S12012019E12312019,5544
'472600581520,MO_VEH,S05012019E05312019,2600
'388260383446,OTHER,S09012019E09302019,108
'684800875640,CHEM_PET,S11012019E11302019,1640
'384451387750,NONMET_PRO,S04012019E04302019,33756
'690660880201,OTHER,S05012019E05312019,2080
'093314842661,CHEM_PET,S11012019E11302019,3840
'513948323130,AG_FOOD,S01012019E01312019,4480
'439900674123,IM,S10012019E10312019,160
'549260683240,AG_FOOD,S02012019E02282019,4160
'672353881229,CHEM_PET,S05012019E05312019,3480
'599367849687,AG_FOOD,S07012019E07312019,24874
'522147840600,CHEM_PET,S01012019E01312019,7680
'093768696900,FOR_PROD,S10012019E10312019,3560
'586420674720,AG_FOOD,S12012019E12312019,22374
'667300883642,CHEM_PET,S05012019E05312019,2920
'686760684800,CHEM_PET,S09012019E09302019,16040
'845371848772,CHEM_PET,S03012019E03312019,400
'668100875640,AG_FOOD,S04012019E04302019,2160
'508872380000,CHEM_PET,S03012019E03312019,83448
'500900503938,NONMET_PRO,S01012019E01312019,9712
'684771684882,OTHER,S03012019E03312019,136
'380000883000,NONMET_PRO,S07012019E07312019,720
'552460528230,OTHER,S11012019E11302019,3000
'504600744184,FOR_PROD,S01012019E01312019,4000
'557733875894,AG_FOOD,S04012019E04302019,23984
'550517779540,AG_FOOD,S09012019E09302019,4752
'395140489768,AG_FOOD,S02012019E02282019,9800
'384020626200,MO_VEH,S11012019E11302019,920
'703732849687,AG_FOOD,S02012019E02282019,25542
'328744328744,NONMET_PRO,S09012019E09302019,4708
'731154323130,COAL,S02012019E02282019,31532
'880201797000,NONMET_PRO,S04012019E04302019,3960
'508872380000,CHEM_PET,S02012019E02282019,78717
'698350566900,MO_VEH,S02012019E02282019,3200
'380002058248,AG_FOOD,S06012019E06302019,11920
'886546853475,NONMET_PRO,S04012019E04302019,8040
'487845047600,FOR_PROD,S11012019E11302019,5600
'515254849697,AG_FOOD,S05012019E05312019,3624
'703383686448,FOR_PROD,S03012019E03312019,3720
'380000547253,AG_FOOD,S02012019E02282019,4040
'513993380000,CHEM_PET,S11012019E11302019,120018
'335457381711,NONMET_PRO,S01012019E01312019,10284
